名次,歌名,歌手,語言,年分,專輯
45,My Best Friend,少女時代 (Girls' Generation),韓語,2011,
59,I Will Promise You – 장근석 / 對你的承諾,Various Artists,韓語,2011,張根碩
65,Snowy Wish,少女時代 (Girls' Generation),韓語,2011,
69,Wake Up,少女時代 (Girls' Generation),韓語,2011,
71,回來吧 壞男人,嘉熙 (KAHI),韓語,2011,
76,我愛你,FTISLAND,韓語,2011,(Love is…)
86,Hush Hush;Hush Hush,少女時代 (Girls' Generation),韓語,2011,Live
92,Genie,少女時代 (Girls' Generation),韓語,2011,((OT :I Just Wanna Dance) - Live
93,Umbrella,少女時代 (Girls' Generation),韓語,2011,Live
99,Sweet Holiday,CNBLUE,韓語,2011,
13,情人知已,梁文音,華語,2011,Album Version
16,都什麼時候了,aMEI (張惠妹),華語,2011,
18,亞特蘭提斯,飛兒樂團,華語,2011,
21,沒有旋律配得上你《隱婚男女》電影主題曲,劉若英+嚴爵 (Rene Liu+ Yen-j),華語,2011,
25,聽你說,林凡+郁可唯,華語,2011,
46,淚光閃爍,飛兒樂團,華語,2011,
49,還有眼淚就好,aMEI (張惠妹),華語,2011,(As Long As I Can Cry)
57,下一個我,炎亞綸 (Aaron Yan),華語,2011,(The Next Me)
58,愛有路可退,飛兒樂團,華語,2011,
60,金魚的眼淚,紀佳松,華語,2011,Album Version
65,讓愛重生,飛兒樂團,華語,2011,
69,一個人對話,aMEI (張惠妹),華語,2011,
74,只看見妳,炎亞綸 (Aaron Yan),華語,2011,(I can see nothing but you)
77,陪你到最後,羅志祥,華語,2011,(Be With You Till the End)
91,他們,aMEI (張惠妹),華語,2011,(Something About Them)
92,花非花,飛兒樂團,華語,2011,
95,晚安,林宥嘉 (Yoga Lin),華語,2011,
97,你在看我嗎,aMEI (張惠妹),華語,2011,(R U Watching Me)
98,軟弱,Dream Girls,華語,2011,
7,美麗的情歌,洪榮宏 (Jung Hung),台語,2011,
10,三月雪,洪榮宏 (Jung Hung),台語,2011,
42,癡心癡情,洪榮宏 (Jung Hung),台語,2011,
47,我用一生甲你搏幸福,洪榮宏 (Jung Hung),台語,2011,
58,夢中的彩虹,洪榮宏 (Jung Hung),台語,2011,
73,愛阮,甲子慧,台語,2011,
77,放你去飛,董育君,台語,2011,
89,不曾說愛你,翁立友,台語,2011,
98,一針一線,邱芸子,台語,2011,
32,I Wanna Go,Britney Spears (布蘭妮),西洋,2011,
47,Inside Out,Britney Spears (布蘭妮),西洋,2011,
59,How I Roll,Britney Spears (布蘭妮),西洋,2011,
71,(Drop Dead) Beautiful,Britney Spears (布蘭妮),西洋,2011,
76,Seal It With A Kiss,Britney Spears (布蘭妮),西洋,2011,
79,Big Fat Bass,Britney Spears (布蘭妮),西洋,2011,
88,Trouble For Me,Britney Spears (布蘭妮),西洋,2011,
93,Trip To Your Heart,Britney Spears (布蘭妮),西洋,2011,
94,Criminal,Britney Spears (布蘭妮),西洋,2011,
3,時機～Timing～,徐若瑄 (Vivian Hsu),日語,2011,
6,墜入情網-Fall in love-,徐若瑄 (Vivian Hsu),日語,2011,
10,長久,徐若瑄 (Vivian Hsu),日語,2011,
15,NICE AND NAUGHTY,徐若瑄 (Vivian Hsu),日語,2011,
19,朋友,徐若瑄 (Vivian Hsu),日語,2011,
22,任時光從身畔流逝,徐若瑄 (Vivian Hsu),日語,2011,
25,MY LOVE,徐若瑄 (Vivian Hsu),日語,2011,
26,Beautiful Day,徐若瑄 (Vivian Hsu),日語,2011,
28,PIECE OF A DREAM,化學超男子 (CHEMISTRY),日語,2011,
29,JET COASTER LOVE 雲霄飛車愛情,KARA,日語,2011,
31,Sunday Morning,徐若瑄 (Vivian Hsu),日語,2011,
36,Rainbow,徐若瑄 (Vivian Hsu),日語,2011,（The d．e．p．）
47,現在、想對你說聲「謝謝」,KARA,日語,2011,
52,Niji,Masaharu Fukuyama,日語,2011,
64,春之旅人,中孝介 + 元千歲 (Kousuke Atari + Chitose Hajime),日語,2011,(中孝介+元千歲)
68,You Go Your Way,化學超男子 (CHEMISTRY),日語,2011,
72,I Wish For You,放浪兄弟 (EXILE),日語,2011,
75,寶貝,夏川里美 (Rimi Natsukawa),日語,2011,
76,watching you,猴子把戲 (MONKEY MAJIK),日語,2011,
77,搖籃曲,夏川里美 (Rimi Natsukawa),日語,2011,
81,太過愛妳,化學超男子 (CHEMISTRY),日語,2011,
86,Bambi,倖田來未 (Koda Kumi),日語,2011,
94,I Don't Love You !??,倖田來未 (Koda Kumi),日語,2011,
96,殘雪,中孝介 + 元千歲 (Kousuke Atari + Chitose Hajime),日語,2011,(元千歲+秦基博)
99,Miracle,放浪兄弟 (EXILE),日語,2011,
28,想像,CNBLUE,韓語,2011,
34,I Don't Know Why,CNBLUE,韓語,2011,
37,Here I am,ZE:A帝國之子,韓語,2011,
38,愛在雨中,CNBLUE,韓語,2011,
42,Lie,CNBLUE,韓語,2011,
47,One Time,CNBLUE,韓語,2011,
57,Just Please,CNBLUE,韓語,2011,
61,謝謝,CNBLUE,韓語,2011,
63,Stay,MBLAQ,韓語,2011,
64,Wanna Be Like U,CNBLUE,韓語,2011,
66,Ready N Go,CNBLUE,韓語,2011,
69,Black&White,G.NA,韓語,2011,
74,One Of A Kind,CNBLUE,韓語,2011,Bonus Track
99,Here We Go,SUPER JUNIOR,韓語,2011,
5,想自由,林宥嘉 (Yoga Lin),華語,2011,
29,自然醒,林宥嘉 (Yoga Lin),華語,2011,
33,又不是這樣就不孤獨,嚴爵 (Yen-j),華語,2011,【三立&台視偶像劇[醉後決定愛上你]插曲】
37,渴了,aMEI (張惠妹),華語,2011,(Parched)
40,我們都別哭,梁文音,華語,2011,Album Version
45,還是朋友,梁文音,華語,2011,Album Version
46,潛規則,aMEI (張惠妹),華語,2011,
48,愛太空,王心凌 (Cyndi Wang),華語,2011,
49,我總是一個人在練習一個人,林宥嘉 (Yoga Lin),華語,2011,
51,黏黏黏黏,王心凌 (Cyndi Wang),華語,2011,偶像劇<美樂。加油>片尾曲
53,來鬧的,aMEI (張惠妹),華語,2011,(Party Crashers)
56,超級偶像,Various Artists,華語,2011,
57,High咖,aMEI (張惠妹),華語,2011,(Intoxicated)
59,紀念品,林宥嘉 (Yoga Lin),華語,2011,
63,一百萬種親吻,梁文音,華語,2011,Album Version
64,愛喔愛,Linda (廖語晴),華語,2011,
72,夠幸褔了,梁文音,華語,2011,Album Version
73,擁有,林宥嘉 (Yoga Lin),華語,2011,
82,不換,林宥嘉 (Yoga Lin),華語,2011,
83,孩子,梁文音,華語,2011,Album Version
86,早開的晚霞,林宥嘉 (Yoga Lin),華語,2011,OT:往事剪接手
89,想念,林宥嘉 (Yoga Lin),華語,2011,
92,HAPPY HOLIDAY,梁文音,華語,2011,(Happy Holiday) - Album Version
94,遺忘天使,梁文音,華語,2011,Album Version
96,受不了,梁文音,華語,2011,Album Version
55,笑容,黃文星,台語,2011,<艋舺燿輝>電視劇插曲
68,真受傷,江宏恩,台語,2011,三立29台八點檔<家和萬事興>片尾曲
69,寶貝子,林姍,台語,2011,三立8點檔<家和萬事興>主題曲
96,夢中想起你,洪榮宏 (Jung Hung),台語,2011,
29,I'm Into You,Jennifer Lopez,西洋,2011,Album Version
36,Good Hit,Jennifer Lopez,西洋,2011,Album Version
48,(What Is) Love?,Jennifer Lopez,西洋,2011,Album Version
51,COLD,AZIATIX,西洋,2011,
61,Papi,Jennifer Lopez,西洋,2011,Album Version
65,Run The World,Jennifer Lopez,西洋,2011,Album Version
71,No One Gonna Love You,Jennifer Hudson (珍妮佛哈德森),西洋,2011,(珍愛)
72,Until It Beats No More,Jennifer Lopez,西洋,2011,Album Version
76,One Love,Jennifer Lopez,西洋,2011,Album Version
78,Whatchu Know About Us,AZIATIX,西洋,2011,
87,Invading My Mind,Jennifer Lopez,西洋,2011,Album Version
1,WITHOUT U / feat. 4Minute,Thelma Aoyama,日語,2011,（English Ver.） - English Version
5,Fallen Angel,Thelma Aoyama,日語,2011,（English Ver.） - English Ver.
6,Secret Life / 愛紗 [大嘴巴] feat. Thelma Aoyama,Aisa Senda,日語,2011,
7,ROCK U,ravex,日語,2011,
9,my sweetest sin,Thelma Aoyama,日語,2011,
11,Intro,Thelma Aoyama,日語,2011,
12,永遠,Thelma Aoyama,日語,2011,
13,Wet'N Wild,嘻哈甜心 (Heartsdales),日語,2011,
14,Do or Die,杰特 (JHETT),日語,2011,
15,＃1,安室奈美惠 (Namie Amuro),日語,2011,
17,BLACK OUT,VERBAL,日語,2011,
19,WITHOUT U /feat. 4Minute,Thelma Aoyama,日語,2011,（Instrumental） - Instrumental
20,Luvotomy,隕-浮流 loves 安室奈美惠 (m-flo loves 安室奈美恵),日語,2011,
31,A Miracle for You,中島　美嘉,日語,2011,(2011)
34,Take off,2PM,日語,2011,
45,「唉…」,後藤真希 (Gotō Maki),日語,2011,
51,在天空與妳之間,後藤真希 (Gotō Maki),日語,2011,
53,Can We Go Back,倖田來未 (Koda Kumi),日語,2011,Prog5 Handz-Up Electro Remix
56,Thinking of you,西野加奈 (Kana Nishino),日語,2011,
59,Heartbeat-Japanese ver.-,2PM,日語,2011,
64,Your Luv,MBLAQ,日語,2011,
73,lalala,後藤真希 (Gotō Maki),日語,2011,
75,好想見你,後藤真希 (Gotō Maki),日語,2011,
79,ONLY ONE,西野加奈 (Kana Nishino),日語,2011,
85,WITH U,宮脇詩音,日語,2011,
93,SOMEBODY TO LUV,BIGBANG,日語,2011,
96,Unbreakable,Mizuki Nana,日語,2011,
99,Bounce,倖田來未 (Koda Kumi),日語,2011,KOZM® Remix
48,Sweet Suga Honey!,4Minute,韓語,2011,
52,Hello Hello – 장근석 / 哈囉 哈囉,張根碩 (Jang Keun Suk),韓語,2011,張根碩
61,Mo Reu Neun Cheok,4Minute,韓語,2011,
66,4Minutes Left,4Minute,韓語,2011,
67,Lollipop,f(x),韓語,2011,(feat. SHINee)
73,滴溜溜,f(x),韓語,2011,(Sweet Witches)
75,You Know,4Minute,韓語,2011,
77,Dangerous,f(x),韓語,2011,
79,Already Gone,4Minute,韓語,2011,Korean Album Version
85,I Will Promise You – 장근석 / 對你的承諾,張根碩 (Jang Keun Suk),韓語,2011,張根碩
86,Na Ppeu Ge,4Minute,韓語,2011,
92,Hide And Seek,4Minute,韓語,2011,Korean Album Version
93,First,4Minute,韓語,2011,Korean Album Version
97,Gangsta Boy,f(x),韓語,2011,
98,Beautiful Goodbye,f(x),韓語,2011,
9,聲聲慢,鄧福如,華語,2011,
11,一點點喜歡,鄧福如,華語,2011,
15,星空戀曲,鄧福如,華語,2011,
17,起飛,鄧福如,華語,2011,
18,你好嗎 天氣好嗎,鄧福如,華語,2011,OT: FIVE HUNDRED MILES AWAY FROM HOME
25,福爾摩斯,鄧福如,華語,2011,
28,許你向我看,鄧福如,華語,2011,
41,陪我到以後,王心凌 (Cyndi Wang),華語,2011,
44,愛情掉在哪裡,井柏然,華語,2011,韓劇<雅典娜>片尾主題曲
49,沒有你怎麼辦,嚴爵 (Yen-j),華語,2011,【中天[戀戀阿里山]主題曲】
56,柳樹下,謝和弦 (R-chord),華語,2011,
70,你和我的時光,aMEI (張惠妹),華語,2011,(The Moments We Shared)
71,下一頁的我,王心凌 (Cyndi Wang),華語,2011,偶像劇<美樂。加油>插曲
73,謝謝你的靈感,嚴爵 (Yen-j),華語,2011,
74,人質,韋禮安 (William Wei),華語,2011,
79,寂寞瘋了,謝和弦 (R-chord),華語,2011,
85,一瞬之光,A-Lin,華語,2011,
86,IS THIS ALL,吳建豪,華語,2011,(Is This All) - Album Version
88,想你想你,王心凌 (Cyndi Wang),華語,2011,(Miss You)
93,慢慢等,韋禮安 (William Wei),華語,2011,全新編曲
94,沒有旋律配得上你,嚴爵 (Yen-j),華語,2011,【中天[戀戀阿里山]片尾曲】
25,伴,黃妃,台語,2011,
53,甲天花,郭健一,台語,2011,
64,一路行來,翁立友,台語,2011,
86,夢中的情話,張蓉蓉,台語,2011,OA:江蕙vs阿杜
87,夢世間,翁立友,台語,2011,
100,出運,陳雷,台語,2011,三立29台八點檔<家和萬事興>片尾mv金曲
22,Give Me Everything,Pitbull,西洋,2011,"(feat. Ne-Yo, Afrojack & Nayer)"
25,Marry The Night,Lady Gaga,西洋,2011,
42,Hair,Lady Gaga,西洋,2011,
48,Government Hooker,Lady Gaga,西洋,2011,
50,Best Thing I Never Had,Beyoncé,西洋,2011,
51,ScheiBe,Lady Gaga,西洋,2011,
53,Americano,Lady Gaga,西洋,2011,
61,Bloody Mary,Lady Gaga,西洋,2011,
64,Another Day,AZIATIX,西洋,2011,
75,Where Them Girls At,David Guetta,西洋,2011,(feat. Nicki Minaj & Flo Rida) - feat. Nicki Minaj & Flo Rida
76,The Edge Of Glory,Lady Gaga,西洋,2011,
78,Start It Again,AZIATIX,西洋,2011,
79,Mr. Worldwide,Pitbull (嘻哈鬥牛梗),西洋,2011,(Intro) (Featuring Vein)
80,Electric Chapel,Lady Gaga,西洋,2011,
81,Black Jesus + Amen Fashion,Lady Gaga,西洋,2011,
85,Bad Kids,Lady Gaga,西洋,2011,
12,美人,SUPER JUNIOR,日語,2011,(BONAMANA) - Japanese Version
18,Alright,西野加奈 (Kana Nishino),日語,2011,
43,HELLO~Paradise Kiss~,YUI,日語,2011,
51,Borderless sky,中孝介 (Kousuke Atari),日語,2011,
56,少女們,AKB48,日語,2011,
59,YOU,YUI,日語,2011,
62,你的一切,小田和正 (Kazumasa Oda),日語,2011,
67,馬尾與髮圈,AKB48,日語,2011,
69,Good-bye,小田和正 (Kazumasa Oda),日語,2011,(日劇【獸醫】主題曲)
76,年輕人,小田和正 (Kazumasa Oda),日語,2011,(2009年MAXFACTOR電視廣告曲)
78,wish,Ko Shibasaki,日語,2011,
81,It's My Life ~YUI Acoustic Version~,YUI,日語,2011,
82,"Everyday, 髮箍",AKB48,日語,2011,
89,hello hello,小田和正 (Kazumasa Oda),日語,2011,(電影【rock 汪汪小狗之島】主題曲)
91,FREE,Hiroshi Tamaki,日語,2011,
92,青鳥,Onitsuka Chihiro,日語,2011,
93,*Prologue*~Sunrise~,西野加奈 (Kana Nishino),日語,2011,
96,不說再見,小田和正 (Kazumasa Oda),日語,2011,(日劇【三角效應】主題曲)
99,不論是誰 不論發生什麼,小田和正 (Kazumasa Oda),日語,2011,
100,Overtake,AKB48,日語,2011,
20,LOVE GIRL,CNBLUE,韓語,2011,(New Ver.) - New Version
35,Don’t say good bye,CNBLUE,韓語,2011,(韓文版)
51,"Try again, Smile again",CNBLUE,韓語,2011,(韓文版)
61,就這樣吧,CNBLUE,韓語,2011,(吉他手李宗泫 獨唱曲) (韓文版)
73,AI,f(x),韓語,2011,(Love)
80,擁有你,FTISLAND,韓語,2011,
83,The Fact,Beast,韓語,2011,
91,Oh,FTISLAND,韓語,2011,
93,So into U,f(x),韓語,2011,
94,Stand Up!,f(x),韓語,2011,
97,My Style,f(x),韓語,2011,
98,Back to You,Beast,韓語,2011,
7,複製人,蕭敬騰,華語,2011,
10,不按牌理出牌,MP魔幻力量 (Magic Power),華語,2011,（偶像劇【醉後決定愛上你】片頭曲）
11,那個男人,楊宗緯 (Aska Yang),華語,2011,(韓劇「秘密花園」中文主題曲)
23,話不多,蕭敬騰,華語,2011,
26,敷衍,蕭敬騰,華語,2011,
28,不停有意外的世界,蕭敬騰,華語,2011,
35,信仰,蕭敬騰,華語,2011,
39,情歌變得不好聽,井柏然,華語,2011,韓劇<雅典娜>片頭主題曲
48,白蛇傳,蕭敬騰,華語,2011,
49,茉莉戀,蕭敬騰,華語,2011,
50,看對眼,蕭敬騰,華語,2011,
51,放了自己,MP魔幻力量 (Magic Power),華語,2011,<醉後決定愛上你>插曲
52,超自然,井柏然,華語,2011,
61,慢靈魂,盧廣仲 (Crowd Lu),華語,2011,
71,唸你,劉子千 (Jeremy Liu),華語,2011,
72,別問我,韋禮安 (William Wei),華語,2011,
74,遠得要命的愛情,信 (Shin),華語,2011,緯來戲劇台 韓劇<天堂牧場>片頭曲 / 電影<賽車傳奇>電影歌曲/中天綜合台<絕配冤家>片尾曲
94,"I Love You,John",陳珊妮 (Sandee Chan),華語,2011,
24,上海之戀,陳淑萍,台語,2011,(陳淑萍/張燕清)
25,火種,楊靜,台語,2011,
27,阿爸,洪百慧,台語,2011,
28,挺你挺我,莊振凱,台語,2011,(VS林俊吉)
31,換帖兄弟,林俊吉,台語,2011,(林俊吉/莊振凱)
32,分手在今夜,莊振凱,台語,2011,
40,算袂到,楊靜,台語,2011,
62,重逢酒,陳雷,台語,2011,三立29台八點檔<家和萬事興>主題曲
91,風雲再起,王瑞霞,台語,2011,
16,MONSTER,Paramore (帕拉摩爾樂團),西洋,2011,
26,THE ONLY HOPE FOR ME IS YOU,My Chemical Romance (我的另類羅曼史),西洋,2011,
43,AWAKE AND ALIVE,Skillet,西洋,2011,(THE QUICKENING) - Rock Radio Mix
44,海枯石爛,Olivia Ong (王儷婷),西洋,2011,(When The Seas Run Dry And The Stones Go Soft)
49,FAITH,Taking Back Sunday (龐客星期天),西洋,2011,(WHEN I LET YOU DOWN)
51,ALL THAT YOU ARE,Goo Goo Dolls,西洋,2011,
55,1+1,Beyoncé,西洋,2011,
59,GET THRU THIS,Art Of Dying,西洋,2011,
60,I Do,Colbie Caillat,西洋,2011,
62,THE BOTTOM,Staind (史丹樂團),西洋,2011,
67,HEAD ABOVE WATER,Theory Of A Deadman,西洋,2011,
68,Brighter Than The Sun,Colbie Caillat,西洋,2011,
72,Let It Rain,Olivia Ong (王儷婷),西洋,2011,
74,SET THE WORLD ON FIRE,Black Veil Brides,西洋,2011,
77,Ready For Love,Olivia Ong (王儷婷),西洋,2011,
79,I Care,Beyoncé,西洋,2011,
81,Bang Bang Bang,Selena Gomez & The Scene,西洋,2011,
89,Before I Let You Go,Colbie Caillat,西洋,2011,
91,JUST GOT PAID,Mastodon (大隻佬樂團),西洋,2011,
92,I Miss You,Beyoncé,西洋,2011,
12,Touch,flumpool,日語,2011,
39,渴望的愛Esperanze,西野加奈 (Kana Nishino),日語,2011,
43,不說再見,JUJU,日語,2011,(日本電視節目主題曲)
50,GOOD LUCK MY WAY / L'Arc-en-Ciel,彩虹 (L'Arc～en～Ciel),日語,2011,
54,ガールズ　ビー　アンビシャス！,KARA,日語,2011,
59,Together,西野加奈 (Kana Nishino),日語,2011,
64,不可思議!!,miwa,日語,2011,
68,I’ll be there,西野加奈 (Kana Nishino),日語,2011,
71,我要堅強,JUJU,日語,2011,
73,Clap Clap!!,西野加奈 (Kana Nishino),日語,2011,
74,love,清水翔太 (Shota Shimizu),日語,2011,
76,你喲,西野加奈 (Kana Nishino),日語,2011,
78,心願,JUJU,日語,2011,(電影【狗狗心事2：狗狗和你的故事】主題曲)
82,don’t cry anymore,miwa,日語,2011,(首張出道單曲，日劇【決定不哭的日子】主題曲)
84,突然間,板野友美 (TOMOMI ITANO),日語,2011,
87,Flower,西野加奈 (Kana Nishino),日語,2011,
88,If,JUJU,日語,2011,
90,只想告訴你,flumpool,日語,2011,(電影『只想告訴你』主題曲)
92,Where are you?,西野加奈 (Kana Nishino),日語,2011,
93,明天見…,JUJU,日語,2011,(日劇【我的傻爸爸】主題曲)
95,Every Boy Every Girl,西野加奈 (Kana Nishino),日語,2011,
98,Wishing,西野加奈 (Kana Nishino),日語,2011,
99,BELIEVE,清水翔太X加藤Miliyah (Shota Shimizu X Miliyah kato),日語,2011,
14,看什麼,金希澈&金政模,韓語,2011,(Close Ur Mouth)
15,Please,金賢重 (Kim Hyun Joong),韓語,2011,
24,你是我的春天,秘密花園 電視原聲帶 (Secret Garden OST),韓語,2011,
26,Break Down,金賢重 (Kim Hyun Joong),韓語,2011,
31,理由,秘密花園 電視原聲帶 (Secret Garden OST),韓語,2011,
38,傷痕,秘密花園 電視原聲帶 (Secret Garden OST),韓語,2011,
39,Here I am,秘密花園 電視原聲帶 (Secret Garden OST),韓語,2011,
41,出現,秘密花園 電視原聲帶 (Secret Garden OST),韓語,2011,
46,Kiss Kiss,金賢重 (Kim Hyun Joong),韓語,2011,
52,該怎麼辦,Seungri,韓語,2011,
55,Let Me Go [Intro],金賢重 (Kim Hyun Joong),韓語,2011,
58,Somebody To Love,Big Bang,韓語,2011,
59,一個女人,秘密花園 電視原聲帶 (Secret Garden OST),韓語,2011,
60,眼淚星座,秘密花園 電視原聲帶 (Secret Garden OST),韓語,2011,
61,不像男人說的話,秘密花園 電視原聲帶 (Secret Garden OST),韓語,2011,
65,In Rainy Days,Beast,韓語,2011,
68,Sunshine Girl,FTISLAND,韓語,2011,
69,You are my everything,秘密花園 電視原聲帶 (Secret Garden OST),韓語,2011,
73,0330,U-KISS,韓語,2011,
75,無法,秘密花園 電視原聲帶 (Secret Garden OST),韓語,2011,
79,Yes I Will,金賢重 (Kim Hyun Joong),韓語,2011,
83,凝望,秘密花園 電視原聲帶 (Secret Garden OST),韓語,2011,
85,Liar,秘密花園 電視原聲帶 (Secret Garden OST),韓語,2011,
86,Let It Go,許永生 (Heo Young Saeng),韓語,2011,
92,Hands Up,Big Bang,韓語,2011,
97,What Is Right,Big Bang,韓語,2011,
36,讓我罩著你,MP魔幻力量 (Magic Power),華語,2011,（中天綜合台韓劇【暴風的戀人】片頭曲）
54,寂寞的咖啡因,那些年，我們一起追的女孩 電影原聲帶,華語,2011,
58,假裝陽光的蠟燭,信 (Shin),華語,2011,
59,永遠不回頭,那些年，我們一起追的女孩 電影原聲帶,華語,2011,
70,制服上的藍點,那些年，我們一起追的女孩 電影原聲帶,華語,2011,
72,缺陷美,楊丞琳,華語,2011,
88,夢醒時分,Wu Bai & China Blue,華語,2011,Album Version
90,無可救愛,安心亞 (Amber An),華語,2011,暗黑世界遊戲主題曲
98,女孩的馬尾,那些年，我們一起追的女孩 電影原聲帶,華語,2011,
99,打手槍,那些年，我們一起追的女孩 電影原聲帶,華語,2011,
70,約定,陳雷,台語,2011,三立29台八點檔<家和萬事興>主題曲
28,Sing,Olivia Ong (王儷婷),西洋,2011,
32,Invisible Wings,Olivia Ong (王儷婷),西洋,2011,
